Province/State,Country/Region,Last Update,Confirmed,Recovered,Deaths,Date_last_updated,lat,lon
陕西榆林,China,10/02/2020 23:05,3,1,0,2020-02-10 23:05:11,38.2852957,109.7287583
陕西韩城,China,10/02/2020 23:05,1,0,0,2020-02-10 23:05:11,35.4762519,110.4508029
陕西杨凌,China,10/02/2020 23:05,1,0,0,2020-02-10 23:05:11,34.2859848,108.0995367
陕西待确认,China,10/02/2020 23:05,0,1,0,2020-02-10 23:05:11,36.0,109.0
广西南宁,China,10/02/2020 23:05,37,2,0,2020-02-10 23:05:11,22.8211654,108.3159756
广西北海,China,10/02/2020 23:05,35,3,0,2020-02-10 23:05:11,21.4799081,109.1068061
广西桂林,China,10/02/2020 23:05,30,5,0,2020-02-10 23:05:11,25.2777506,110.291804
广西柳州,China,10/02/2020 23:05,22,3,0,2020-02-10 23:05:11,24.3210804,109.4065723
广西河池,China,10/02/2020 23:05,21,0,1,2020-02-10 23:05:11,24.4981137,108.6296249
广西防城港,China,10/02/2020 23:05,17,1,0,2020-02-10 23:05:11,21.6177532,108.3453556
广西来宾,China,10/02/2020 23:05,11,0,0,2020-02-10 23:05:11,23.749651,109.2195556
广西玉林,China,10/02/2020 23:05,9,1,0,2020-02-10 23:05:11,22.6354097,110.1498186
广西贵港,China,10/02/2020 23:05,8,0,0,2020-02-10 23:05:11,23.115194,109.5960462
广西钦州,China,10/02/2020 23:05,8,0,0,2020-02-10 23:05:11,21.9647384,108.6209024
广西梧州,China,10/02/2020 23:05,5,3,0,2020-02-10 23:05:11,23.4977795,111.0292909
广西贺州,China,10/02/2020 23:05,4,0,0,2020-02-10 23:05:11,24.4029099,111.51491
广西百色,China,10/02/2020 23:05,3,0,0,2020-02-10 23:05:11,23.9051104,106.6153867
广西崇左,China,10/02/2020 23:05,0,0,0,2020-02-10 23:05:11,22.4041727,107.3527971
云南昆明,China,10/02/2020 23:05,45,2,0,2020-02-10 23:05:11,25.0437977,102.714338
云南西双版纳州,China,10/02/2020 23:05,15,2,0,2020-02-10 23:05:11,22.0107549,100.7960029
云南玉溪,China,10/02/2020 23:05,14,2,0,2020-02-10 23:05:11,24.3578557,102.5397072
云南大理,China,10/02/2020 23:05,13,2,0,2020-02-10 23:05:11,25.6023916,100.2449114
云南昭通市,China,10/02/2020 23:05,12,2,0,2020-02-10 23:05:11,27.3376718,103.7144348
云南曲靖,China,10/02/2020 23:05,12,1,0,2020-02-10 23:05:11,25.4902717,103.79654
云南保山市,China,10/02/2020 23:05,9,0,0,2020-02-10 23:05:11,25.1180731,99.1654168
云南丽江市,China,10/02/2020 23:05,7,2,0,2020-02-10 23:05:11,26.8740866,100.2356332
云南红河,China,10/02/2020 23:05,6,2,0,2020-02-10 23:05:11,22.8295833,103.5954167
云南德宏州,China,10/02/2020 23:05,5,0,0,2020-02-10 23:05:11,24.4363819,98.5850386
云南普洱,China,10/02/2020 23:05,4,0,0,2020-02-10 23:05:11,22.77326,100.9707544
云南楚雄州,China,10/02/2020 23:05,4,0,0,2020-02-10 23:05:11,25.4320355,101.7047854
云南文山州,China,10/02/2020 23:05,2,0,0,2020-02-10 23:05:11,23.4026689,104.2143967
云南临沧,China,10/02/2020 23:05,1,0,0,2020-02-10 23:05:11,23.88848,100.0879344
云南地区待确认,China,10/02/2020 23:05,0,4,0,2020-02-10 23:05:11,25.0,101.5
海南三亚,China,10/02/2020 23:05,43,11,1,2020-02-10 23:05:11,18.2534658,109.5034392
海南海口,China,10/02/2020 23:05,28,4,0,2020-02-10 23:05:11,20.0423626,110.3409936
海南万宁,China,10/02/2020 23:05,12,0,0,2020-02-10 23:05:11,18.837778,110.2875
海南儋州,China,10/02/2020 23:05,11,1,0,2020-02-10 23:05:11,19.5173795,109.5697188
海南澄迈县,China,10/02/2020 23:05,7,1,1,2020-02-10 23:05:11,19.691111,109.986111
海南临高县,China,10/02/2020 23:05,6,1,0,2020-02-10 23:05:11,19.801667,109.712778
海南琼海,China,10/02/2020 23:05,6,0,1,2020-02-10 23:05:11,19.2243051,110.472253
海南昌江县,China,10/02/2020 23:05,6,0,0,2020-02-10 23:05:11,19.2983749,109.0514948
海南陵水县,China,10/02/2020 23:05,4,0,0,2020-02-10 23:05:11,18.5071047,110.0331289
海南保亭,China,10/02/2020 23:05,3,0,0,2020-02-10 23:05:11,18.59444,109.64833
海南文昌,China,10/02/2020 23:05,3,0,0,2020-02-10 23:05:11,19.5452604,110.7932208
海南东方,China,10/02/2020 23:05,3,0,0,2020-02-10 23:05:11,19.0979286,108.6482353
海南定安县,China,10/02/2020 23:05,3,0,0,2020-02-10 23:05:11,19.485833,110.305556
海南乐东,China,10/02/2020 23:05,2,0,0,2020-02-10 23:05:11,18.4475827,108.9347989
海南琼中县,China,10/02/2020 23:05,1,1,0,2020-02-10 23:05:11,19.0340364,109.8347962
山西晋中,China,10/02/2020 23:05,32,8,0,2020-02-10 23:05:11,37.43597,113.08783
山西运城,China,10/02/2020 23:05,18,4,0,2020-02-10 23:05:11,35.02306,110.99278
山西太原,China,10/02/2020 23:05,17,3,0,2020-02-10 23:05:11,37.86944,112.56028
山西大同,China,10/02/2020 23:05,11,3,0,2020-02-10 23:05:11,40.1197,113.29737
山西晋城,China,10/02/2020 23:05,8,2,0,2020-02-10 23:05:11,35.4638496,110.4295581
山西朔州,China,10/02/2020 23:05,7,1,0,2020-02-10 23:05:11,39.3307915,112.4235469
山西长治,China,10/02/2020 23:05,7,0,0,2020-02-10 23:05:11,36.01064,113.06079
山西忻州,China,10/02/2020 23:05,7,0,0,2020-02-10 23:05:11,38.4139173,112.730463
山西吕梁,China,10/02/2020 23:05,6,3,0,2020-02-10 23:05:11,37.5200946,111.1444891
山西阳泉,China,10/02/2020 23:05,4,0,0,2020-02-10 23:05:11,37.85862,113.5730276
山西临汾,China,10/02/2020 23:05,2,1,0,2020-02-10 23:05:11,36.0885338,111.512998
贵州贵阳,China,10/02/2020 23:05,27,1,0,2020-02-10 23:05:11,26.5814112,106.7052544
贵州毕节,China,10/02/2020 23:05,21,0,0,2020-02-10 23:05:11,27.3053132,105.2778019
贵州遵义,China,10/02/2020 23:05,19,1,0,2020-02-10 23:05:11,27.7293815,106.9232185
贵州六盘水,China,10/02/2020 23:05,10,0,1,2020-02-10 23:05:11,26.5927706,104.8393163
贵州黔南州,China,10/02/2020 23:05,8,3,0,2020-02-10 23:05:11,26.0658691,107.1176105
贵州黔东南州,China,10/02/2020 23:05,8,0,0,2020-02-10 23:05:11,26.573796,108.599136
贵州铜仁,China,10/02/2020 23:05,8,2,0,2020-02-10 23:05:11,27.7223474,109.1838348
贵州黔西南州,China,10/02/2020 23:05,4,0,0,2020-02-10 23:05:11,25.38808,105.3874
贵州安顺,China,10/02/2020 23:05,4,0,0,2020-02-10 23:05:11,26.2496958,105.9277805
辽宁沈阳,China,10/02/2020 23:05,26,6,0,2020-02-10 23:05:11,41.8041094,123.4276363
辽宁大连,China,10/02/2020 23:05,16,3,0,2020-02-10 23:05:11,38.9181714,121.6282945
辽宁锦州,China,10/02/2020 23:05,11,1,0,2020-02-10 23:05:11,41.108528,121.1194219
辽宁盘锦,China,10/02/2020 23:05,11,0,0,2020-02-10 23:05:11,41.1169056,122.0655098
辽宁葫芦岛,China,10/02/2020 23:05,9,0,0,2020-02-10 23:05:11,40.7515443,120.8404789
辽宁阜新,China,10/02/2020 23:05,8,0,0,2020-02-10 23:05:11,42.0151733,121.6452868
辽宁丹东,China,10/02/2020 23:05,7,3,0,2020-02-10 23:05:11,40.128668,124.3863404
辽宁朝阳市,China,10/02/2020 23:05,6,0,0,2020-02-10 23:05:11,41.5754767,120.4390738
辽宁铁岭,China,10/02/2020 23:05,4,0,0,2020-02-10 23:05:11,42.2895233,123.8394899
辽宁辽阳,China,10/02/2020 23:05,3,0,0,2020-02-10 23:05:11,41.273887,123.1693463
辽宁鞍山,China,10/02/2020 23:05,3,0,0,2020-02-10 23:05:11,41.1081242,122.9899705
辽宁本溪,China,10/02/2020 23:05,3,0,0,2020-02-10 23:05:11,41.297577,123.7646562
辽宁营口,China,10/02/2020 23:05,1,0,0,2020-02-10 23:05:11,40.6747155,122.2357736
天津宝坻区,China,10/02/2020 23:05,35,0,1,2020-02-10 23:05:11,39.7196654,117.3170448
天津河东区,China,10/02/2020 23:05,11,1,0,2020-02-10 23:05:11,39.1257995,117.2426598
天津河北区,China,10/02/2020 23:05,10,1,0,2020-02-10 23:05:11,39.1465707,117.1945947
天津外地来津,China,10/02/2020 23:05,6,0,0,2020-02-10 23:05:11,39.33333,117.33333
天津和平区,China,10/02/2020 23:05,6,1,0,2020-02-10 23:05:11,39.1180526,117.1940966
天津宁河区,China,10/02/2020 23:05,4,0,0,2020-02-10 23:05:11,39.3279245,117.8194421
天津河西区,China,10/02/2020 23:05,4,0,0,2020-02-10 23:05:11,39.1076863,117.2179406
天津西青区,China,10/02/2020 23:05,4,0,0,2020-02-10 23:05:11,39.1401802,117.0009606
天津东丽区,China,10/02/2020 23:05,4,0,0,2020-02-10 23:05:11,39.0847717,117.3085778
天津滨海新区,China,10/02/2020 23:05,3,0,0,2020-02-10 23:05:11,39.0015772,117.7116387
天津南开区,China,10/02/2020 23:05,3,0,0,2020-02-10 23:05:11,39.1391151,117.1410363
天津红桥区,China,10/02/2020 23:05,2,1,0,2020-02-10 23:05:11,39.1694652,117.1437829
天津津南区,China,10/02/2020 23:05,1,0,0,2020-02-10 23:05:11,38.9893031,117.3799889
天津武清区,China,10/02/2020 23:05,1,0,0,2020-02-10 23:05:11,39.3794263,117.033233
天津北辰区,China,10/02/2020 23:05,1,0,0,2020-02-10 23:05:11,39.2242752,117.1321099
天津地区待确认,China,10/02/2020 23:05,0,4,0,2020-02-10 23:05:11,39.33333,117.33333
甘肃兰州,China,10/02/2020 23:05,33,3,2,2020-02-10 23:05:11,36.0606904,103.8305691
甘肃天水,China,10/02/2020 23:05,12,1,0,2020-02-10 23:05:11,34.5797531,105.7062921
甘肃定西,China,10/02/2020 23:05,8,2,0,2020-02-10 23:05:11,35.5782808,104.6173821
甘肃平凉,China,10/02/2020 23:05,7,0,0,2020-02-10 23:05:11,35.5410175,106.6798544
甘肃甘南州,China,10/02/2020 23:05,6,0,0,2020-02-10 23:05:11,34.5177861,102.6590876
甘肃陇南,China,10/02/2020 23:05,4,0,0,2020-02-10 23:05:11,33.387124,104.9313723
甘肃白银,China,10/02/2020 23:05,4,0,0,2020-02-10 23:05:11,36.5459108,104.133956
甘肃庆阳,China,10/02/2020 23:05,3,0,0,2020-02-10 23:05:11,35.7106146,107.6384287
甘肃临夏,China,10/02/2020 23:05,3,2,0,2020-02-10 23:05:11,35.5959451,103.2107992
甘肃张掖,China,10/02/2020 23:05,2,1,0,2020-02-10 23:05:11,38.9365134,100.4556326
甘肃金昌,China,10/02/2020 23:05,1,1,0,2020-02-10 23:05:11,38.5206719,102.185973
甘肃地区待确认,China,10/02/2020 23:05,0,7,0,2020-02-10 23:05:11,37.75,102.75
吉林长春,China,10/02/2020 23:05,39,6,0,2020-02-10 23:05:11,43.8882168,125.3182578
吉林四平,China,10/02/2020 23:05,12,1,1,2020-02-10 23:05:11,43.1669821,124.364739
吉林公主岭,China,10/02/2020 23:05,6,1,0,2020-02-10 23:05:11,43.5025009,124.8127196
吉林辽源,China,10/02/2020 23:05,6,0,0,2020-02-10 23:05:11,42.8863846,125.1374905
吉林延边,China,10/02/2020 23:05,5,2,0,2020-02-10 23:05:11,26.6570859,101.8534648
吉林吉林,China,10/02/2020 23:05,5,2,0,2020-02-10 23:05:11,43.8417717,126.5605066
吉林通化,China,10/02/2020 23:05,3,0,0,2020-02-10 23:05:11,41.7225544,125.9170455
吉林松原,China,10/02/2020 23:05,2,1,0,2020-02-10 23:05:11,45.1335025,124.8165152
吉林梅河口市,China,10/02/2020 23:05,1,0,0,2020-02-10 23:05:11,42.5358335,125.6925277
吉林白城,China,10/02/2020 23:05,1,0,0,2020-02-10 23:05:11,45.6156275,122.8360811
内蒙古包头,China,10/02/2020 23:05,11,0,0,2020-02-10 23:05:11,40.6549157,109.8344586
内蒙古鄂尔多斯,China,10/02/2020 23:05,11,2,0,2020-02-10 23:05:11,39.6081457,109.7763659
内蒙古呼和浩特,China,10/02/2020 23:05,7,0,0,2020-02-10 23:05:11,40.8337963,111.6730788
内蒙古通辽,China,10/02/2020 23:05,6,0,0,2020-02-10 23:05:11,43.6392011,122.2497308
内蒙古巴彦淖尔,China,10/02/2020 23:05,6,0,0,2020-02-10 23:05:11,40.7411867,107.3826113
内蒙古呼伦贝尔,China,10/02/2020 23:05,5,1,0,2020-02-10 23:05:11,49.2187995,119.7431228
内蒙古赤峰,China,10/02/2020 23:05,4,1,0,2020-02-10 23:05:11,42.2799929,118.9426131
内蒙古乌兰察布,China,10/02/2020 23:05,3,0,0,2020-02-10 23:05:11,40.9902685,113.1315646
内蒙古锡林郭勒,China,10/02/2020 23:05,2,1,0,2020-02-10 23:05:11,43.6094333,116.6551703
内蒙古乌海,China,10/02/2020 23:05,2,0,0,2020-02-10 23:05:11,39.6540161,106.7879045
内蒙古兴安盟乌兰浩特,China,10/02/2020 23:05,1,0,0,2020-02-10 23:05:11,43.5,114.75
新疆乌鲁木齐,China,10/02/2020 23:05,20,0,0,2020-02-10 23:05:11,43.8244074,87.6139038
新疆伊犁州,China,10/02/2020 23:05,10,0,0,2020-02-10 23:05:11,43.913273,81.3235085
新疆兵团第九师,China,10/02/2020 23:05,4,0,0,2020-02-10 23:05:11,41.5,85.5
新疆昌吉州,China,10/02/2020 23:05,3,0,0,2020-02-10 23:05:11,44.3478012,86.6870066
新疆巴州,China,10/02/2020 23:05,3,0,0,2020-02-10 23:05:11,39.495586,87.9790569
新疆兵团第四师,China,10/02/2020 23:05,3,0,0,2020-02-10 23:05:11,41.5,85.5
新疆兵团第十二师,China,10/02/2020 23:05,1,0,0,2020-02-10 23:05:11,41.5,85.5
新疆六师五家渠,China,10/02/2020 23:05,1,0,0,2020-02-10 23:05:11,41.5,85.5
新疆阿克苏,China,10/02/2020 23:05,1,0,0,2020-02-10 23:05:11,41.1666671,80.2612431
新疆第八师石河子,China,10/02/2020 23:05,1,0,0,2020-02-10 23:05:11,44.2988343,86.0776475
新疆第七师,China,10/02/2020 23:05,1,0,0,2020-02-10 23:05:11,44.4297577,84.9013835
新疆吐鲁番,China,10/02/2020 23:05,1,0,0,2020-02-10 23:05:11,42.9400252,89.1840477
宁夏银川,China,10/02/2020 23:05,28,5,0,2020-02-10 23:05:11,38.4829194,106.2116014
宁夏吴忠,China,10/02/2020 23:05,13,4,0,2020-02-10 23:05:11,37.9822616,106.1961109
宁夏固原,China,10/02/2020 23:05,3,2,0,2020-02-10 23:05:11,36.0163032,106.2408629
宁夏中卫,China,10/02/2020 23:05,3,2,0,2020-02-10 23:05:11,37.5062172,105.1690817
宁夏宁东管委会,China,10/02/2020 23:05,1,1,0,2020-02-10 23:05:11,37.25,106.0
宁夏石嘴山,China,10/02/2020 23:05,1,0,0,2020-02-10 23:05:11,38.9868531,106.3771974
香港地区待确认,China,10/02/2020 23:05,38,0,1,2020-02-10 23:05:11,22.28552,114.15769
青海西宁,China,10/02/2020 23:05,15,3,0,2020-02-10 23:05:11,36.6225321,101.7721957
青海海北州,China,10/02/2020 23:05,3,0,0,2020-02-10 23:05:11,36.960854,100.898152
台湾地区待确认,China,10/02/2020 23:05,18,1,0,2020-02-10 23:05:11,35.0,105.0
澳门地区待确认,China,10/02/2020 23:05,10,1,0,2020-02-10 23:05:11,35.0,105.0
西藏地区待确认,China,10/02/2020 23:05,1,0,0,2020-02-10 23:05:11,31.66667,88.0
